CustomerName,Class,Long,Latt,Gallons
4545-1-10 YUSHIRO MANUFACTURING         ,All,-85.77208,39.523797,143367
"456-2-10 SOONER PIPE, LLC              ",OCTG                          ,-95.07327,29.920121,52
"456-2-10 SOONER PIPE, LLC              ",All,-95.07327,29.920121,52
473-801-10 MAERSK OR B&G FUTURES         ,#6 FUEL OIL                   ,-74.21692,40.652302,95487
473-801-10 MAERSK OR B&G FUTURES         ,All,-74.21692,40.652302,95487
"513-1-10 BARTON SOLVENTS, INC.         ",All,-88.18026,43.40328,208
"513-1-10 BARTON SOLVENTS, INC.         ",RESINS                        ,-88.18026,43.40328,208
515-1-10 BARTHOLOMEW LUBRICANTS        ,KENSOL NAPHTHAS               ,-76.35283,42.505075,440
515-1-10 BARTHOLOMEW LUBRICANTS        ,All,-76.35283,42.505075,440
5170-1-10 COLDIRON FUEL INC.            ,All,-76.84497,42.129274,2064038
5170-1-10 COLDIRON FUEL INC.            ,FUEL OIL                      ,-76.84497,42.129274,1961646
5170-1-10 COLDIRON FUEL INC.            ,GASOLINE                      ,-76.84497,42.129274,102392
5170-2-10 COLDIRON FUEL INC.            ,All,-78.65448,41.943791,12221
5170-2-10 COLDIRON FUEL INC.            ,KENSOL NAPHTHAS               ,-78.65448,41.943791,12221
5170-801-10 COLDIRON FUEL INC.            ,All,-76.79217,42.091924,447293
5170-801-10 COLDIRON FUEL INC.            ,FUEL OIL                      ,-76.79217,42.091924,447293
520-1-10 BATTENFELD-AMERICAN INC.      ,All,-78.81049,42.880105,61073
520-1-10 BATTENFELD-AMERICAN INC.      ,RESINS                        ,-78.81049,42.880105,48311
520-1-10 BATTENFELD-AMERICAN INC.      ,KENDEX 0150 HT                ,-78.81049,42.880105,12762
531-1-10 BATTENFELD GREASE & OIL CORP. ,All,-78.86338,43.048156,245549
531-1-10 BATTENFELD GREASE & OIL CORP. ,KENDEX 0847/H                 ,-78.86338,43.048156,239561
531-1-10 BATTENFELD GREASE & OIL CORP. ,RESINS                        ,-78.86338,43.048156,5988
534-1-10 BAY OIL COMPANY               ,All,-72.60316,42.161492,14160
534-1-10 BAY OIL COMPANY               ,KENSOL NAPHTHAS               ,-72.60316,42.161492,7898
534-1-10 BAY OIL COMPANY               ,KENDEX 0847/H                 ,-72.60316,42.161492,6262
535-1-10 BEACON LUBRICANTS INC         ,All,-80.15129,41.875896,141876
535-1-10 BEACON LUBRICANTS INC         ,KENDEX 0150 HT                ,-80.15129,41.875896,101221
535-1-10 BEACON LUBRICANTS INC         ,KENDEX 0847/H                 ,-80.15129,41.875896,18764
535-1-10 BEACON LUBRICANTS INC         ,BASE OILS                     ,-80.15129,41.875896,16138
535-1-10 BEACON LUBRICANTS INC         ,KENSOL NAPHTHAS               ,-80.15129,41.875896,3010
535-1-10 BEACON LUBRICANTS INC         ,KENSOL DISTILLATES HT         ,-80.15129,41.875896,2743
538-1-10 BEATRICE HOLDINGS LP          ,All,-80.07289,40.436618,1849454
538-1-10 BEATRICE HOLDINGS LP          ,FUEL OIL                      ,-80.07289,40.436618,1849454
538-2-10 BEATRICE HOLDINGS LP          ,All,-78.98991,40.827315,2911
538-2-10 BEATRICE HOLDINGS LP          ,FUEL OIL                      ,-78.98991,40.827315,1591
538-2-10 BEATRICE HOLDINGS LP          ,KENSOL NAPHTHAS               ,-78.98991,40.827315,1320
543-1-10 BAYLESS FUEL LLC              ,KENSOL NAPHTHAS               ,-79.69298,41.622203,330
543-1-10 BAYLESS FUEL LLC              ,All,-79.69298,41.622203,330
555-1-10 CLMT WALL                     ,All,-74.04694,40.175357,81365
555-1-10 CLMT WALL                     ,RESINS                        ,-74.04694,40.175357,54750
555-1-10 CLMT WALL                     ,KENDEX 0847/H                 ,-74.04694,40.175357,26615
570-1-10 BENZ OIL INC.                 ,All,-87.94727,43.11941,1042
570-1-10 BENZ OIL INC.                 ,RESINS                        ,-87.94727,43.11941,1042
618-1-10 HIGH SIERRA TERMINAL          ,All,-80.27034,25.753927,15386
618-1-10 HIGH SIERRA TERMINAL          ,RESINS                        ,-80.27034,25.753927,15386
618-4-10 BITUMAR USA INC.              ,All,-76.56623,39.211758,12180
618-4-10 BITUMAR USA INC.              ,RESINS                        ,-76.56623,39.211758,12180
618-802-10 SOUTH FLORIDA MATERIAL        ,RESINS                        ,-80.06528,26.782114,253872
618-802-10 SOUTH FLORIDA MATERIAL        ,All,-80.06528,26.782114,253872
"619-801-10 BITUMAR, INC.                 ",All,-73.5502,45.6454,106012
"619-801-10 BITUMAR, INC.                 ",RESINS                        ,-73.5502,45.6454,106012
620-4-10 UNION SPECIALTIES             ,All,-70.86363,42.809891,1248
620-4-10 UNION SPECIALTIES             ,RESINS                        ,-70.86363,42.809891,1248
621-1-10 BITUMAR GEORGIA INC.          ,All,-84.74967,33.769636,6213
621-1-10 BITUMAR GEORGIA INC.          ,RESINS                        ,-84.74967,33.769636,6213
6243-1-10 PACIFIC PRECISION FORMULATORS ,All,-118.22605,34.000219,4784
6243-1-10 PACIFIC PRECISION FORMULATORS ,RESINS                        ,-118.22605,34.000219,4784
"6463-1-10 REED OIL COMPANY, INC.        ",FUEL OIL                      ,-80.38291,40.970991,158194
"6463-1-10 REED OIL COMPANY, INC.        ",All,-80.38291,40.970991,158194
6615-3-10 SHORTWAY SERVICE INC.         ,All,-78.88994,41.095493,51597
6615-3-10 SHORTWAY SERVICE INC.         ,SPECIALTY PRODUCTS            ,-78.88994,41.095493,50717
6615-3-10 SHORTWAY SERVICE INC.         ,KENSOL NAPHTHAS               ,-78.88994,41.095493,880
663-3-10 HUNTSMAN                      ,All,-80.804151,35.26002,6439
663-3-10 HUNTSMAN                      ,KENSOL DISTILLATES HT         ,-80.804151,35.26002,6439
668-1-10 BRINER OIL COMPANY            ,All,-84.64548,42.018585,36532
668-1-10 BRINER OIL COMPANY            ,KENDEX 0150 HT                ,-84.64548,42.018585,28124
668-1-10 BRINER OIL COMPANY            ,KENSOL DISTILLATES HT         ,-84.64548,42.018585,6895
668-1-10 BRINER OIL COMPANY            ,KENSOL NAPHTHAS               ,-84.64548,42.018585,1513
680-801-10 BUFFALO PITTSBURGH RR         ,FUEL OIL                      ,-79.9113,40.877664,2147841
680-801-10 BUFFALO PITTSBURGH RR         ,All,-79.9113,40.877664,2147841
"686-1-10 BULL COMPONENTS, INC.         ",All,115.4189987,-1.248088956,2339
"686-1-10 BULL COMPONENTS, INC.         ",OCTG                          ,115.4189987,-1.248088956,2339
687-801-10 ZENITH ENERGY TERMINALS       ,All,-88.04416,30.693389,733217
687-801-10 ZENITH ENERGY TERMINALS       ,KENDEX 0847/H                 ,-88.04416,30.693389,410962
687-801-10 ZENITH ENERGY TERMINALS       ,#6 FUEL OIL                   ,-88.04416,30.693389,322255
"690-1-10 BURLINGAME BUILDERS, INC.     ",All,-78.42744,42.076574,6919
"690-1-10 BURLINGAME BUILDERS, INC.     ",WAXES                         ,-78.42744,42.076574,6919
6950-1-10 WALTER COKE INC.              ,All,-86.81897,33.560652,25387
6950-1-10 WALTER COKE INC.              ,BASE OILS                     ,-86.81897,33.560652,25387
6972-5-10 WILLIAMS LUBRICANTS           ,All,-76.52578,41.983801,9771
6972-5-10 WILLIAMS LUBRICANTS           ,KENSOL DISTILLATES HT         ,-76.52578,41.983801,9771
703-1-10 BURKE PETROLEUM               ,All,-84.37211,40.391924,1760
703-1-10 BURKE PETROLEUM               ,KENSOL DISTILLATES HT         ,-84.37211,40.391924,1760
704-4-10 BRENNTAG LUBRICANTS NORTHEAST ,All,-76.19365,43.105917,330
704-4-10 BRENNTAG LUBRICANTS NORTHEAST ,KENSOL DISTILLATES HT         ,-76.19365,43.105917,330
716-7-10 C J ROBINSON                  ,All,-75.50845,40.410224,270693
716-7-10 C J ROBINSON                  ,WAXES                         ,-75.50845,40.410224,232811
716-7-10 C J ROBINSON                  ,BASE OILS                     ,-75.50845,40.410224,37882
719-1-10 C.S. MYERS & SONS             ,FUEL OIL                      ,-77.89936,40.802661,171533
719-1-10 C.S. MYERS & SONS             ,All,-77.89936,40.802661,171533
720-1-10 CLC LUBRICANTS COMPANY        ,All,-88.31957,41.885728,3872
720-1-10 CLC LUBRICANTS COMPANY        ,SPECIALTY PRODUCTS            ,-88.31957,41.885728,3872
730-1-10 CADILLAC OIL CO.              ,All,-83.05826,42.410037,44742
730-1-10 CADILLAC OIL CO.              ,KENSOL DISTILLATES HT         ,-83.05826,42.410037,38369
730-1-10 CADILLAC OIL CO.              ,KENDEX 0150 HT                ,-83.05826,42.410037,6373
730-801-10 CADILLAC OIL                  ,All,-83.05826,42.410037,25184
730-801-10 CADILLAC OIL                  ,KENDEX 0150 HT                ,-83.05826,42.410037,25184
738-1-10 CALLAHAN CHEMICAL CO          ,All,-71.25375,42.145237,11268
738-1-10 CALLAHAN CHEMICAL CO          ,KENSOL DISTILLATES HT         ,-71.25375,42.145237,11268
760-703-10 CANADA COLORS & CHEMICALS LTD ,KENSOL NAPHTHAS               ,-79.724,43.6746,172570
760-703-10 CANADA COLORS & CHEMICALS LTD ,All,-79.724,43.6746,172570
760-707-10 CANADA COLORS & CHEMICALS LTD ,All,-79.7593,43.3479,13596
760-707-10 CANADA COLORS & CHEMICALS LTD ,KENSOL NAPHTHAS               ,-79.7593,43.3479,13596
760-708-10 CANADA COLORS & CHEMICALS LTD ,KENSOL DISTILLATES HT         ,-79.5218,43.5908,3763
760-708-10 CANADA COLORS & CHEMICALS LTD ,All,-79.5218,43.5908,3763
"760-710-10 SOCIETE LAURENTIDE, INC       ",All,-72.748,46.5429,6095
"760-710-10 SOCIETE LAURENTIDE, INC       ",KENSOL NAPHTHAS               ,-72.748,46.5429,6095
760-801-10 BRENNTAG                      ,All,-79.724,43.6746,48792
760-801-10 BRENNTAG                      ,KENSOL NAPHTHAS               ,-79.724,43.6746,48792
760-802-10 BRENNTAG  CANADA INC          ,All,-122.9074,49.2007,49644
760-802-10 BRENNTAG  CANADA INC          ,KENSOL NAPHTHAS               ,-122.9074,49.2007,49644
760-803-10 BRENNTAG CANADA INC.          ,KENSOL NAPHTHAS               ,-97.0765,49.8717,97108
760-803-10 BRENNTAG CANADA INC.          ,All,-97.0765,49.8717,97108
770-1-10 CASE CUTLERY                  ,All,-78.65448,41.943791,220
770-1-10 CASE CUTLERY                  ,KENSOL DISTILLATES HT         ,-78.65448,41.943791,220
774-2-10 JET COAT/THORWORKS            ,All,-83.04558,39.935263,39326
774-2-10 JET COAT/THORWORKS            ,KENSOL NAPHTHAS               ,-83.04558,39.935263,39326
810-1-10 CASTROL INDUSTRIAL EAST INC.  ,All,-75.0887,40.211241,153733
810-1-10 CASTROL INDUSTRIAL EAST INC.  ,KENSOL DISTILLATES HT         ,-75.0887,40.211241,153733
832-1-10 BP LUBRICANTS INC.            ,All,-76.41533,39.337798,8285
832-1-10 BP LUBRICANTS INC.            ,KENSOL DISTILLATES HT         ,-76.41533,39.337798,8285
"862-1-10 CENTRAL OIL, LLC              ",KENDEX 0150 HT                ,-82.99866,42.467086,70211
"862-1-10 CENTRAL OIL, LLC              ",All,-82.99866,42.467086,70211
880-1-10 CERIANI COAL & FUEL CO.       ,FUEL OIL                      ,-78.71987,41.254038,78334
880-1-10 CERIANI COAL & FUEL CO.       ,All,-78.71987,41.254038,78334
905-2-10 CHARTER SUPPLY COMPANY        ,All,-95.17832,30.170751,160
905-2-10 CHARTER SUPPLY COMPANY        ,OCTG                          ,-95.17832,30.170751,160
905-3-10 CHARTER SUPPLY COMPANY        ,All,-91.95251,30.134801,659
905-3-10 CHARTER SUPPLY COMPANY        ,OCTG                          ,-91.95251,30.134801,659
"915-901-10 CHAUTONG TRADING CO., LTD.    ",RESINS                        ,120.8974915,23.68578911,4160
"915-901-10 CHAUTONG TRADING CO., LTD.    ",All,120.8974915,23.68578911,4160
928-1-10 CLEVLAND STOCK POINT          ,KENSOL DISTILLATES HT         ,-81.854005,41.316784,1928
928-1-10 CLEVLAND STOCK POINT          ,All,-81.854005,41.316784,1928
937-600-10 BULKMATIC DE MEXICO           ,BASE OILS                     ,-102.6334,23.90909386,149974
937-600-10 BULKMATIC DE MEXICO           ,All,-102.6334,23.90909386,149974
937-601-10 CAMINO APODACA-HUINALA NO 431 ,All,-102.6334,23.90909386,28644
937-601-10 CAMINO APODACA-HUINALA NO 431 ,BASE OILS                     ,-102.6334,23.90909386,28644
937-801-10 INTERLUBE TERMINAL            ,All,-97.42739,25.918758,240701
937-801-10 INTERLUBE TERMINAL            ,BASE OILS                     ,-97.42739,25.918758,240701
937-802-10 IMTT EPIC LLC                 ,KENDEX 0150 HT                ,-81.06724,32.046143,128771
937-802-10 IMTT EPIC LLC                 ,All,-81.06724,32.046143,128771
938-1-10 CHEMMASTERS INC               ,BASE OILS                     ,-81.06021,41.80063,6278
938-1-10 CHEMMASTERS INC               ,All,-81.06021,41.80063,6278
940-4-10 CHEMTOOL                      ,All,-89.08485,42.447856,49102
940-4-10 CHEMTOOL                      ,KENSOL DISTILLATES HT         ,-89.08485,42.447856,49102
945-1-10 CHEMSOLV                      ,All,-79.92645,37.267137,81188
945-1-10 CHEMSOLV                      ,KENSOL NAPHTHAS               ,-79.92645,37.267137,49050
945-1-10 CHEMSOLV                      ,KENSOL DISTILLATES HT         ,-79.92645,37.267137,32138
950-2-10 LANXESS                       ,All,-74.36474,40.820012,8299
950-2-10 LANXESS                       ,KENDEX 0847/H                 ,-74.36474,40.820012,7500
950-2-10 LANXESS                       ,KENDEX 0150 HT                ,-74.36474,40.820012,799
"968-1-10 CHEMCOAT, INC.                ",KENSOL NAPHTHAS               ,-76.90382,41.271098,10029
"968-1-10 CHEMCOAT, INC.                ",All,-76.90382,41.271098,10029
972-4-10 CHEVRON ORONITE COMPANY LLC   ,All,-122.36628,37.941424,370
972-4-10 CHEVRON ORONITE COMPANY LLC   ,BASE OILS                     ,-122.36628,37.941424,260
972-4-10 CHEVRON ORONITE COMPANY LLC   ,KENDEX 0150 HT                ,-122.36628,37.941424,110
973-4-10 PORT ARTHUR TX LUB CHEVRON    ,All,-93.95575,29.879796,1320
973-4-10 PORT ARTHUR TX LUB CHEVRON    ,KENSOL DISTILLATES HT         ,-93.95575,29.879796,1320
985-901-10 CIA DE PETROLEOS DE CHILE     ,RESINS                        ,-71.67467499,-35.78622818,6238
985-901-10 CIA DE PETROLEOS DE CHILE     ,All,-71.67467499,-35.78622818,6238
"990-903-10 NANJING LEADING CHEMICAL CO., ",All,103.9754333,36.55308533,96032
"990-903-10 NANJING LEADING CHEMICAL CO., ",RESINS                        ,103.9754333,36.55308533,96032
